,transaction_id,transaction_name,transaction_amt,location,is_fraud
626,txn_627,Anika agrawal,136,ghk,0
627,txn_628,Anika agrawal,3540,tn,0
628,txn_629,mihika,2303,chm,0
629,txn_630,mihika,4257,ghk,0
630,txn_631,shreyas mukadam,2730,tn,0
631,txn_632,tanay malvankar,114,chm,0
632,txn_633,krish kanal,4175,ghk,0
633,txn_634,neira,836,tn,0
634,txn_635,mihika,2026,ghk,0
635,txn_636,irisha deshpande,2479,ghk,0
636,txn_637,shreyas mukadam,271,chm,0
637,txn_638,gayatri ghuge,3602,chm,0
638,txn_639,neira,3451,chm,0
639,txn_640,tanay malvankar,4186,chm,0
640,txn_641,gayatri ghuge,241,ghk,0
641,txn_642,gayatri ghuge,3812,tn,0
642,txn_643,russell saho,1233,tn,0
643,txn_644,Anika agrawal,486,tn,0
644,txn_645,Arya Bailur,2276,ghk,0
645,txn_646,russell saho,3255,chm,0
646,txn_647,Aarya palkar,840,tn,0
647,txn_648,krish kanal,3250,chm,0
648,txn_649,mihika,198,chm,0
649,txn_650,Aarya makhija,1819,ghk,0
650,txn_651,swapnil ambd,806,chm,0
651,txn_652,gayatri ghuge,290,tn,0
652,txn_653,Anika agrawal,2805,chm,0
653,txn_654,Aarya makhija,1779,ghk,0
654,txn_655,irisha deshpande,24130,tn,1
655,txn_656,russell saho,2493,chm,0
656,txn_657,russell saho,389,tn,0
657,txn_658,mihika,8190,tn,1
658,txn_659,neira,3152,tn,0
659,txn_660,tanay malvankar,3368,ghk,0
660,txn_661,irisha deshpande,2065,ghk,0
661,txn_662,irisha deshpande,1600,ghk,0
662,txn_663,Aarya makhija,3861,tn,0
663,txn_664,Arya Bailur,977,chm,0
664,txn_665,krish kanal,4915,tn,0
665,txn_666,devv chand,4998,chm,0
666,txn_667,russell saho,4861,tn,0
667,txn_668,swapnil ambd,2025,chm,0
668,txn_669,irisha deshpande,4963,chm,0
669,txn_670,irisha deshpande,4481,tn,0
670,txn_671,russell saho,1926,tn,0
671,txn_672,krish kanal,1139,ghk,0
672,txn_673,Aarya makhija,3687,chm,0
673,txn_674,Aarya makhija,4397,chm,0
674,txn_675,devv chand,3911,ghk,0
675,txn_676,gayatri ghuge,604,ghk,0
676,txn_677,lakshya kanjwani,4808,ghk,0
677,txn_678,tanay malvankar,860,tn,0
678,txn_679,suchit baravkar,3097,tn,0
679,txn_680,russell saho,3832,tn,0
680,txn_681,irisha deshpande,4463,tn,0
681,txn_682,Arya Bailur,1107,tn,0
682,txn_683,tanay malvankar,1273,tn,0
683,txn_684,gayatri ghuge,3810,tn,0
684,txn_685,devv chand,2852,ghk,0
685,txn_686,shreyas mukadam,620,ghk,0
686,txn_687,krish kanal,3173,chm,0
687,txn_688,swapnil ambd,2576,ghk,0
688,txn_689,tanay malvankar,1359,ghk,0
689,txn_690,neira,772,ghk,0
690,txn_691,Anika agrawal,3449,ghk,0
691,txn_692,Aarya makhija,4080,ghk,0
692,txn_693,Arya Bailur,3566,tn,0
693,txn_694,tanay malvankar,889,chm,0
694,txn_695,russell saho,14730,ghk,1
695,txn_696,gayatri ghuge,3302,tn,0
696,txn_697,irisha deshpande,404,tn,0
697,txn_698,tanay malvankar,2696,ghk,0
698,txn_699,Arya Bailur,1224,ghk,0
699,txn_700,mihika,795,chm,0
700,txn_701,tanay malvankar,4641,tn,0
701,txn_702,Aarya palkar,1134,tn,0
702,txn_703,swapnil ambd,4828,tn,0
703,txn_704,Anika agrawal,3742,ghk,0
704,txn_705,tanay malvankar,3149,tn,0
705,txn_706,tanay malvankar,378,tn,0
706,txn_707,gayatri ghuge,1205,tn,0
707,txn_708,Aarya palkar,3887,chm,0
708,txn_709,devv chand,4282,tn,0
709,txn_710,lakshya kanjwani,2890,ghk,0
710,txn_711,Aarya makhija,3197,chm,0
711,txn_712,mihika,4507,chm,0
712,txn_713,tanay malvankar,1488,ghk,0
713,txn_714,Anika agrawal,3332,chm,0
714,txn_715,mihika,1445,chm,0
715,txn_716,mihika,3903,ghk,0
716,txn_717,shreyas mukadam,2696,tn,0
717,txn_718,tanay malvankar,4279,tn,0
718,txn_719,lakshya kanjwani,1883,ghk,0
719,txn_720,lakshya kanjwani,2581,tn,0
720,txn_721,Arya Bailur,1248,chm,0
721,txn_722,lakshya kanjwani,1530,ghk,0
722,txn_723,suchit baravkar,4680,tn,0
723,txn_724,Aarya palkar,2972,tn,0
724,txn_725,suchit baravkar,4282,chm,0
725,txn_726,neira,3763,tn,0
726,txn_727,swapnil ambd,896,ghk,0
727,txn_728,lakshya kanjwani,4781,chm,0
728,txn_729,gayatri ghuge,2748,tn,0
729,txn_730,shreyas mukadam,4624,chm,0
730,txn_731,shreyas mukadam,690,ghk,0
731,txn_732,gayatri ghuge,1282,tn,0
732,txn_733,russell saho,2348,chm,0
733,txn_734,krish kanal,2573,ghk,0
734,txn_735,Anika agrawal,2645,ghk,0
735,txn_736,tanay malvankar,1766,tn,0
736,txn_737,lakshya kanjwani,105,ghk,0
737,txn_738,Anika agrawal,4757,ghk,0
738,txn_739,lakshya kanjwani,4263,ghk,0
739,txn_740,Aarya palkar,2170,chm,0
740,txn_741,neira,2609,tn,0
741,txn_742,Anika agrawal,400,chm,0
742,txn_743,tanay malvankar,769,ghk,0
743,txn_744,irisha deshpande,2771,chm,0
744,txn_745,mihika,3913,ghk,0
745,txn_746,Aarya palkar,1332,chm,0
746,txn_747,gayatri ghuge,4131,chm,0
747,txn_748,neira,121,tn,0
748,txn_749,shreyas mukadam,1335,tn,0
749,txn_750,Aarya makhija,695,ghk,0
750,txn_751,russell saho,4359,tn,0
751,txn_752,russell saho,734,tn,0
752,txn_753,suchit baravkar,3138,tn,0
753,txn_754,Aarya palkar,2213,tn,0
754,txn_755,suchit baravkar,3342,ghk,0
755,txn_756,Arya Bailur,321,ghk,0
756,txn_757,lakshya kanjwani,2041,ghk,0
757,txn_758,mihika,3625,chm,0
758,txn_759,krish kanal,2572,tn,0
759,txn_760,lakshya kanjwani,31610,tn,1
760,txn_761,shreyas mukadam,2117,ghk,0
761,txn_762,shreyas mukadam,1955,tn,0
762,txn_763,Anika agrawal,1266,chm,0
763,txn_764,devv chand,823,chm,0
764,txn_765,suchit baravkar,1754,tn,0
765,txn_766,Anika agrawal,202,ghk,0
766,txn_767,devv chand,3512,chm,0
767,txn_768,Aarya makhija,4412,ghk,0
768,txn_769,Aarya palkar,1804,ghk,0
769,txn_770,devv chand,4930,chm,0
770,txn_771,Arya Bailur,2330,ghk,0
771,txn_772,krish kanal,1704,ghk,0
772,txn_773,irisha deshpande,4821,ghk,0
773,txn_774,tanay malvankar,1735,ghk,0
774,txn_775,Aarya makhija,2493,tn,0
775,txn_776,krish kanal,2681,ghk,0
776,txn_777,Anika agrawal,1155,chm,0
777,txn_778,gayatri ghuge,1187,ghk,0
778,txn_779,Anika agrawal,664,tn,0
779,txn_780,irisha deshpande,4680,ghk,0
780,txn_781,Aarya makhija,4627,ghk,0
781,txn_782,suchit baravkar,3052,chm,0
782,txn_783,neira,1172,tn,0
783,txn_784,irisha deshpande,4861,chm,0
784,txn_785,lakshya kanjwani,33,tn,0
785,txn_786,shreyas mukadam,3724,tn,0
786,txn_787,russell saho,72,ghk,0
787,txn_788,gayatri ghuge,2386,ghk,0
788,txn_789,swapnil ambd,4277,tn,0
789,txn_790,krish kanal,4090,chm,0
790,txn_791,shreyas mukadam,4389,chm,0
791,txn_792,Aarya makhija,32590,ghk,1
792,txn_793,swapnil ambd,1064,tn,0
793,txn_794,shreyas mukadam,3296,chm,0
794,txn_795,Anika agrawal,3548,tn,0
795,txn_796,lakshya kanjwani,3412,tn,0
796,txn_797,irisha deshpande,2105,ghk,0
797,txn_798,irisha deshpande,3642,ghk,0
798,txn_799,swapnil ambd,695,tn,0
799,txn_800,Arya Bailur,1594,ghk,0
800,txn_801,krish kanal,1570,ghk,0
801,txn_802,suchit baravkar,1783,tn,0
802,txn_803,swapnil ambd,2086,tn,0
803,txn_804,suchit baravkar,3408,ghk,0
804,txn_805,swapnil ambd,3908,chm,0
805,txn_806,Aarya makhija,1300,chm,0
806,txn_807,irisha deshpande,1670,ghk,0
807,txn_808,Aarya makhija,2930,chm,0
808,txn_809,devv chand,1626,ghk,0
809,txn_810,devv chand,4601,ghk,0
810,txn_811,Aarya palkar,1117,chm,0
811,txn_812,russell saho,4816,chm,0
812,txn_813,swapnil ambd,718,ghk,0
813,txn_814,suchit baravkar,4794,chm,0
814,txn_815,devv chand,1512,tn,0
815,txn_816,Aarya palkar,902,tn,0
816,txn_817,shreyas mukadam,3350,ghk,0
817,txn_818,irisha deshpande,3678,chm,0
818,txn_819,Aarya makhija,1873,ghk,0
819,txn_820,swapnil ambd,1895,ghk,0
820,txn_821,swapnil ambd,2043,chm,0
821,txn_822,krish kanal,3396,ghk,0
822,txn_823,lakshya kanjwani,2711,chm,0
823,txn_824,shreyas mukadam,2956,ghk,0
824,txn_825,irisha deshpande,4394,tn,0
825,txn_826,tanay malvankar,2577,ghk,0
826,txn_827,swapnil ambd,2990,ghk,0
827,txn_828,irisha deshpande,1499,tn,0
828,txn_829,Aarya makhija,537,tn,0
829,txn_830,tanay malvankar,2214,ghk,0
830,txn_831,lakshya kanjwani,2104,ghk,0
831,txn_832,suchit baravkar,621,chm,0
832,txn_833,tanay malvankar,2418,tn,0
833,txn_834,Anika agrawal,4493,tn,0
834,txn_835,devv chand,1323,chm,0
835,txn_836,gayatri ghuge,3395,chm,0
836,txn_837,mihika,4648,tn,0
837,txn_838,Aarya palkar,4605,ghk,0
838,txn_839,russell saho,2273,chm,0
839,txn_840,Aarya makhija,4442,chm,0
840,txn_841,devv chand,3095,ghk,0
841,txn_842,devv chand,2828,chm,0
842,txn_843,shreyas mukadam,2127,chm,0
843,txn_844,mihika,1058,ghk,0
844,txn_845,russell saho,934,tn,0
845,txn_846,tanay malvankar,352,chm,0
846,txn_847,neira,1700,ghk,0
847,txn_848,Arya Bailur,930,tn,0
848,txn_849,russell saho,3901,chm,0
849,txn_850,russell saho,1165,chm,0
850,txn_851,suchit baravkar,4543,ghk,0
851,txn_852,krish kanal,4855,tn,0
852,txn_853,neira,31320,ghk,1
853,txn_854,swapnil ambd,2620,ghk,0
854,txn_855,shreyas mukadam,1717,tn,0
855,txn_856,gayatri ghuge,4303,tn,0
856,txn_857,tanay malvankar,1912,chm,0
857,txn_858,tanay malvankar,2780,tn,0
858,txn_859,mihika,3308,tn,0
859,txn_860,Aarya makhija,4901,ghk,0
860,txn_861,suchit baravkar,1632,tn,0
861,txn_862,irisha deshpande,2411,tn,0
862,txn_863,devv chand,3272,ghk,0
863,txn_864,gayatri ghuge,4761,ghk,0
864,txn_865,devv chand,4647,chm,0
865,txn_866,Anika agrawal,1541,chm,0
866,txn_867,mihika,2283,chm,0
867,txn_868,tanay malvankar,3503,ghk,0
868,txn_869,swapnil ambd,2586,tn,0
869,txn_870,lakshya kanjwani,2208,ghk,0
870,txn_871,krish kanal,1045,ghk,0
871,txn_872,Arya Bailur,4646,ghk,0
872,txn_873,lakshya kanjwani,210,tn,0
873,txn_874,Anika agrawal,1035,chm,0
874,txn_875,Anika agrawal,3663,tn,0
875,txn_876,Anika agrawal,678,ghk,0
876,txn_877,Aarya makhija,4691,ghk,0
877,txn_878,devv chand,4882,chm,0
878,txn_879,tanay malvankar,854,chm,0
879,txn_880,krish kanal,4858,tn,0
880,txn_881,irisha deshpande,1059,ghk,0
881,txn_882,Aarya palkar,4111,tn,0
882,txn_883,gayatri ghuge,1457,ghk,0
883,txn_884,shreyas mukadam,1944,chm,0
884,txn_885,Aarya palkar,4543,tn,0
885,txn_886,Aarya palkar,904,chm,0
886,txn_887,russell saho,3046,chm,0
887,txn_888,shreyas mukadam,1467,ghk,0
888,txn_889,Arya Bailur,2624,tn,0
889,txn_890,swapnil ambd,905,chm,0
890,txn_891,neira,2638,chm,0
891,txn_892,krish kanal,3600,tn,0
892,txn_893,suchit baravkar,2802,chm,0
893,txn_894,devv chand,882,tn,0
894,txn_895,irisha deshpande,299,chm,0
895,txn_896,swapnil ambd,4933,tn,0
896,txn_897,mihika,44620,ghk,1
897,txn_898,krish kanal,27650,ghk,1
898,txn_899,mihika,4857,ghk,0
899,txn_900,swapnil ambd,4405,chm,0
900,txn_901,mihika,2048,chm,0
901,txn_902,gayatri ghuge,4455,ghk,0
902,txn_903,neira,1133,tn,0
903,txn_904,irisha deshpande,3262,tn,0
904,txn_905,shreyas mukadam,407,chm,0
905,txn_906,Aarya palkar,4042,ghk,0
906,txn_907,krish kanal,4019,chm,0
907,txn_908,irisha deshpande,2362,tn,0
908,txn_909,russell saho,1606,ghk,0
909,txn_910,Aarya makhija,3430,ghk,0
910,txn_911,shreyas mukadam,495,ghk,0
911,txn_912,gayatri ghuge,2530,ghk,0
912,txn_913,shreyas mukadam,2716,chm,0
913,txn_914,Aarya makhija,4507,ghk,0
914,txn_915,shreyas mukadam,4963,chm,0
915,txn_916,suchit baravkar,1128,chm,0
916,txn_917,irisha deshpande,435,tn,0
917,txn_918,gayatri ghuge,2097,tn,0
918,txn_919,neira,2238,ghk,0
919,txn_920,russell saho,2036,chm,0
920,txn_921,swapnil ambd,951,tn,0
921,txn_922,devv chand,490,chm,0
922,txn_923,mihika,2966,chm,0
923,txn_924,irisha deshpande,579,tn,0
924,txn_925,Aarya palkar,4426,ghk,0
925,txn_926,mihika,714,ghk,0
926,txn_927,Arya Bailur,1371,ghk,0
927,txn_928,gayatri ghuge,4460,ghk,0
928,txn_929,Arya Bailur,3962,ghk,0
929,txn_930,gayatri ghuge,4043,tn,0
930,txn_931,russell saho,4981,ghk,0
931,txn_932,shreyas mukadam,3491,ghk,0
932,txn_933,mihika,2147,chm,0
933,txn_934,mihika,1544,tn,0
934,txn_935,neira,2323,tn,0
935,txn_936,Aarya palkar,3976,tn,0
936,txn_937,Aarya makhija,1869,tn,0
937,txn_938,neira,3222,tn,0
938,txn_939,neira,3530,tn,0
939,txn_940,neira,1391,chm,0
940,txn_941,Aarya palkar,4858,tn,0
941,txn_942,russell saho,1160,tn,0
942,txn_943,Aarya palkar,177,ghk,0
943,txn_944,mihika,1690,tn,0
944,txn_945,shreyas mukadam,3354,ghk,0
945,txn_946,Aarya palkar,4189,chm,0
946,txn_947,gayatri ghuge,2334,tn,0
947,txn_948,tanay malvankar,245,tn,0
948,txn_949,shreyas mukadam,3179,ghk,0
949,txn_950,mihika,917,tn,0
950,txn_951,suchit baravkar,4690,chm,0
951,txn_952,devv chand,394,ghk,0
952,txn_953,Anika agrawal,625,tn,0
953,txn_954,mihika,3457,tn,0
954,txn_955,russell saho,261,tn,0
955,txn_956,Aarya palkar,840,tn,0
956,txn_957,russell saho,4149,chm,0
957,txn_958,gayatri ghuge,457,chm,0
958,txn_959,swapnil ambd,4747,tn,0
959,txn_960,neira,613,chm,0
960,txn_961,russell saho,2452,tn,0
961,txn_962,devv chand,1239,ghk,0
962,txn_963,devv chand,2857,chm,0
963,txn_964,gayatri ghuge,2741,chm,0
964,txn_965,Aarya makhija,2316,chm,0
965,txn_966,Aarya palkar,952,chm,0
966,txn_967,Arya Bailur,1859,tn,0
967,txn_968,devv chand,1535,tn,0
968,txn_969,Aarya palkar,4743,chm,0
969,txn_970,lakshya kanjwani,844,chm,0
970,txn_971,shreyas mukadam,2576,tn,0
971,txn_972,lakshya kanjwani,675,ghk,0
972,txn_973,lakshya kanjwani,3330,tn,0
973,txn_974,mihika,2183,chm,0
974,txn_975,lakshya kanjwani,2285,tn,0
975,txn_976,lakshya kanjwani,3810,tn,0
976,txn_977,russell saho,2101,chm,0
977,txn_978,krish kanal,4637,tn,0
978,txn_979,russell saho,273,ghk,0
979,txn_980,gayatri ghuge,1689,tn,0
980,txn_981,devv chand,4150,chm,0
981,txn_982,Aarya makhija,3007,chm,0
982,txn_983,krish kanal,1386,ghk,0
983,txn_984,suchit baravkar,158,ghk,0
984,txn_985,shreyas mukadam,2012,tn,0
985,txn_986,krish kanal,2752,chm,0
986,txn_987,krish kanal,2408,chm,0
987,txn_988,mihika,4557,ghk,0
988,txn_989,lakshya kanjwani,984,ghk,0
989,txn_990,shreyas mukadam,2624,tn,0
990,txn_991,irisha deshpande,3170,ghk,0
991,txn_992,tanay malvankar,4078,chm,0
992,txn_993,swapnil ambd,20,ghk,0
993,txn_994,Arya Bailur,409,tn,0
994,txn_995,swapnil ambd,2140,tn,0
995,txn_996,irisha deshpande,1390,chm,0
996,txn_997,suchit baravkar,2912,chm,0
997,txn_998,Aarya makhija,2144,tn,0
998,txn_999,suchit baravkar,4062,tn,0
999,txn_1000,gayatri ghuge,2630,ghk,0
1000,txn_1001,suchit baravkar,1902,ghk,0
1001,txn_1002,suchit baravkar,1256,chm,0
1002,txn_1003,Arya Bailur,701,chm,0
1003,txn_1004,suchit baravkar,928,chm,0
1004,txn_1005,irisha deshpande,1112,tn,0
1005,txn_1006,irisha deshpande,2592,chm,0
1006,txn_1007,gayatri ghuge,4516,chm,0
1007,txn_1008,shreyas mukadam,3037,tn,0
1008,txn_1009,irisha deshpande,60,tn,0
1009,txn_1010,irisha deshpande,3261,ghk,0
1010,txn_1011,neira,3966,ghk,0
1011,txn_1012,irisha deshpande,251,tn,0
1012,txn_1013,russell saho,3323,ghk,0
1013,txn_1014,Arya Bailur,4707,ghk,0
1014,txn_1015,suchit baravkar,3975,ghk,0
1015,txn_1016,Aarya makhija,4012,ghk,0
1016,txn_1017,lakshya kanjwani,4092,tn,0
1017,txn_1018,krish kanal,4540,ghk,0
1018,txn_1019,Aarya palkar,726,ghk,0
1019,txn_1020,lakshya kanjwani,3594,chm,0
1020,txn_1021,Arya Bailur,1556,chm,0
1021,txn_1022,neira,1339,tn,0
1022,txn_1023,gayatri ghuge,4888,tn,0
1023,txn_1024,krish kanal,4876,chm,0
1024,txn_1025,swapnil ambd,3172,ghk,0
1025,txn_1026,shreyas mukadam,2307,tn,0
1026,txn_1027,krish kanal,3522,chm,0
1027,txn_1028,krish kanal,504,tn,0
1028,txn_1029,Arya Bailur,2688,chm,0
1029,txn_1030,neira,624,chm,0
1030,txn_1031,mihika,4255,tn,0
1031,txn_1032,russell saho,4602,chm,0
1032,txn_1033,shreyas mukadam,4612,tn,0
1033,txn_1034,Anika agrawal,613,tn,0
1034,txn_1035,neira,1116,tn,0
1035,txn_1036,shreyas mukadam,3050,chm,0
1036,txn_1037,lakshya kanjwani,4302,ghk,0
1037,txn_1038,neira,286,ghk,0
1038,txn_1039,gayatri ghuge,3404,ghk,0
1039,txn_1040,irisha deshpande,4060,tn,0
1040,txn_1041,Aarya makhija,4396,tn,0
1041,txn_1042,Arya Bailur,3060,tn,0
1042,txn_1043,gayatri ghuge,2419,ghk,0
1043,txn_1044,krish kanal,2916,tn,0
1044,txn_1045,krish kanal,1532,ghk,0
1045,txn_1046,Aarya makhija,4407,chm,0
1046,txn_1047,swapnil ambd,3768,chm,0
1047,txn_1048,shreyas mukadam,2621,ghk,0
1048,txn_1049,russell saho,1254,tn,0
1049,txn_1050,irisha deshpande,2845,chm,0
1050,txn_1051,mihika,1537,tn,0
1051,txn_1052,krish kanal,4670,ghk,0
1052,txn_1053,neira,336,chm,0
1053,txn_1054,gayatri ghuge,814,ghk,0
1054,txn_1055,tanay malvankar,1361,chm,0
1055,txn_1056,Aarya makhija,3271,chm,0
1056,txn_1057,lakshya kanjwani,2937,ghk,0
1057,txn_1058,tanay malvankar,4284,tn,0
1058,txn_1059,tanay malvankar,1851,ghk,0
1059,txn_1060,Arya Bailur,2530,tn,0
1060,txn_1061,tanay malvankar,739,tn,0
1061,txn_1062,tanay malvankar,2030,chm,0
1062,txn_1063,shreyas mukadam,2858,tn,0
1063,txn_1064,suchit baravkar,670,ghk,0
1064,txn_1065,krish kanal,360,chm,0
1065,txn_1066,swapnil ambd,1855,tn,0
1066,txn_1067,devv chand,4677,chm,0
1067,txn_1068,Aarya palkar,4675,ghk,0
1068,txn_1069,Aarya makhija,4676,ghk,0
1069,txn_1070,Aarya makhija,2687,tn,0
1070,txn_1071,tanay malvankar,1811,ghk,0
1071,txn_1072,Aarya makhija,1185,tn,0
1072,txn_1073,mihika,134,ghk,0
1073,txn_1074,Aarya makhija,1354,chm,0
1074,txn_1075,tanay malvankar,3084,tn,0
1075,txn_1076,lakshya kanjwani,4530,tn,0
1076,txn_1077,tanay malvankar,4852,ghk,0
1077,txn_1078,tanay malvankar,3195,tn,0
1078,txn_1079,lakshya kanjwani,2619,ghk,0
1079,txn_1080,irisha deshpande,4389,tn,0
1080,txn_1081,Arya Bailur,689,chm,0
1081,txn_1082,irisha deshpande,218,tn,0
1082,txn_1083,Aarya palkar,3994,chm,0
1083,txn_1084,krish kanal,4100,tn,0
1084,txn_1085,suchit baravkar,353,tn,0
1085,txn_1086,suchit baravkar,4847,tn,0
1086,txn_1087,Aarya palkar,1183,ghk,0
1087,txn_1088,shreyas mukadam,879,ghk,0
1088,txn_1089,irisha deshpande,1575,tn,0
1089,txn_1090,mihika,892,chm,0
1090,txn_1091,tanay malvankar,1163,ghk,0
1091,txn_1092,Aarya palkar,2430,tn,0
1092,txn_1093,russell saho,884,tn,0
1093,txn_1094,gayatri ghuge,3708,ghk,0
1094,txn_1095,neira,1564,ghk,0
1095,txn_1096,shreyas mukadam,687,tn,0
1096,txn_1097,swapnil ambd,3732,ghk,0
1097,txn_1098,devv chand,441,ghk,0
1098,txn_1099,Aarya makhija,4301,tn,0
1099,txn_1100,Aarya makhija,2469,tn,0
1100,txn_1101,Aarya makhija,4106,tn,0
1101,txn_1102,krish kanal,4650,ghk,0
1102,txn_1103,Anika agrawal,1833,chm,0
1103,txn_1104,russell saho,2736,ghk,0
1104,txn_1105,russell saho,4337,tn,0
1105,txn_1106,Anika agrawal,4066,ghk,0
1106,txn_1107,suchit baravkar,4580,tn,0
1107,txn_1108,Arya Bailur,3428,tn,0
1108,txn_1109,russell saho,3412,tn,0
1109,txn_1110,neira,2952,tn,0
1110,txn_1111,shreyas mukadam,4139,ghk,0
1111,txn_1112,swapnil ambd,1620,chm,0
1112,txn_1113,krish kanal,3482,chm,0
1113,txn_1114,krish kanal,4359,chm,0
1114,txn_1115,russell saho,52,tn,0
1115,txn_1116,russell saho,3452,chm,0
1116,txn_1117,Aarya palkar,235,chm,0
1117,txn_1118,irisha deshpande,1247,tn,0
1118,txn_1119,shreyas mukadam,1580,chm,0
1119,txn_1120,neira,4749,chm,0
1120,txn_1121,krish kanal,2837,ghk,0
1121,txn_1122,neira,431,tn,0
1122,txn_1123,devv chand,970,tn,0
1123,txn_1124,Anika agrawal,2477,chm,0
1124,txn_1125,shreyas mukadam,3724,tn,0
1125,txn_1126,Arya Bailur,804,tn,0
1126,txn_1127,Arya Bailur,2839,tn,0
1127,txn_1128,suchit baravkar,2568,chm,0
1128,txn_1129,gayatri ghuge,806,tn,0
1129,txn_1130,swapnil ambd,2017,tn,0
1130,txn_1131,shreyas mukadam,1832,tn,0
1131,txn_1132,swapnil ambd,1865,chm,0
1132,txn_1133,shreyas mukadam,3100,tn,0
1133,txn_1134,Anika agrawal,4866,tn,0
1134,txn_1135,swapnil ambd,4644,chm,0
1135,txn_1136,tanay malvankar,4332,chm,0
1136,txn_1137,suchit baravkar,4286,tn,0
1137,txn_1138,tanay malvankar,2783,chm,0
1138,txn_1139,tanay malvankar,2428,ghk,0
1139,txn_1140,russell saho,1014,chm,0
1140,txn_1141,irisha deshpande,976,tn,0
1141,txn_1142,Aarya makhija,4517,chm,0
1142,txn_1143,suchit baravkar,4524,chm,0
1143,txn_1144,Aarya palkar,3418,ghk,0
1144,txn_1145,gayatri ghuge,4795,tn,0
1145,txn_1146,krish kanal,4702,ghk,0
1146,txn_1147,Arya Bailur,4133,chm,0
1147,txn_1148,swapnil ambd,837,tn,0
1148,txn_1149,krish kanal,2806,chm,0
1149,txn_1150,swapnil ambd,3875,chm,0
1150,txn_1151,swapnil ambd,422,ghk,0
1151,txn_1152,shreyas mukadam,1673,ghk,0
1152,txn_1153,devv chand,464,tn,0
1153,txn_1154,lakshya kanjwani,4212,ghk,0
1154,txn_1155,Aarya makhija,4088,tn,0
1155,txn_1156,neira,4826,tn,0
1156,txn_1157,lakshya kanjwani,4816,tn,0
1157,txn_1158,mihika,2999,chm,0
1158,txn_1159,suchit baravkar,264,tn,0
1159,txn_1160,neira,1635,tn,0
1160,txn_1161,neira,4208,tn,0
1161,txn_1162,lakshya kanjwani,4659,tn,0
1162,txn_1163,Anika agrawal,3384,tn,0
1163,txn_1164,Aarya palkar,725,tn,0
1164,txn_1165,swapnil ambd,1414,ghk,0
1165,txn_1166,devv chand,4926,ghk,0
1166,txn_1167,russell saho,3387,tn,0
1167,txn_1168,Aarya palkar,1874,tn,0
1168,txn_1169,neira,1194,ghk,0
1169,txn_1170,russell saho,635,chm,0
1170,txn_1171,krish kanal,149,tn,0
1171,txn_1172,suchit baravkar,580,ghk,0
1172,txn_1173,russell saho,102,tn,0
1173,txn_1174,krish kanal,933,chm,0
1174,txn_1175,suchit baravkar,1291,tn,0
1175,txn_1176,mihika,994,ghk,0
1176,txn_1177,Anika agrawal,3585,ghk,0
1177,txn_1178,tanay malvankar,3425,ghk,0
1178,txn_1179,gayatri ghuge,3906,ghk,0
1179,txn_1180,Aarya palkar,4390,ghk,0
1180,txn_1181,shreyas mukadam,2397,ghk,0
1181,txn_1182,neira,1791,chm,0
1182,txn_1183,lakshya kanjwani,4176,tn,0
1183,txn_1184,Aarya makhija,3037,chm,0
1184,txn_1185,devv chand,2974,ghk,0
1185,txn_1186,mihika,929,chm,0
1186,txn_1187,Anika agrawal,1137,ghk,0
1187,txn_1188,russell saho,4583,chm,0
1188,txn_1189,shreyas mukadam,4548,ghk,0
1189,txn_1190,tanay malvankar,980,ghk,0
1190,txn_1191,gayatri ghuge,4648,ghk,0
1191,txn_1192,lakshya kanjwani,4301,ghk,0
1192,txn_1193,suchit baravkar,332,tn,0
1193,txn_1194,krish kanal,1122,chm,0
1194,txn_1195,krish kanal,1802,ghk,0
1195,txn_1196,shreyas mukadam,4572,tn,0
1196,txn_1197,Aarya palkar,4358,ghk,0
1197,txn_1198,mihika,2060,tn,0
1198,txn_1199,krish kanal,1400,ghk,0
1199,txn_1200,suchit baravkar,4004,ghk,0
1200,txn_1201,gayatri ghuge,4133,chm,0
1201,txn_1202,suchit baravkar,1332,chm,0
1202,txn_1203,Arya Bailur,1375,ghk,0
1203,txn_1204,Anika agrawal,4294,tn,0
1204,txn_1205,lakshya kanjwani,2242,ghk,0
1205,txn_1206,Aarya makhija,3424,ghk,0
1206,txn_1207,krish kanal,4726,tn,0
1207,txn_1208,shreyas mukadam,260,chm,0
1208,txn_1209,gayatri ghuge,2592,tn,0
1209,txn_1210,gayatri ghuge,4403,ghk,0
1210,txn_1211,Aarya palkar,1458,tn,0
1211,txn_1212,Aarya palkar,274,ghk,0
1212,txn_1213,swapnil ambd,2455,tn,0
1213,txn_1214,neira,241,chm,0
1214,txn_1215,lakshya kanjwani,4531,tn,0
1215,txn_1216,Anika agrawal,2075,ghk,0
1216,txn_1217,mihika,3833,chm,0
1217,txn_1218,shreyas mukadam,579,tn,0
1218,txn_1219,gayatri ghuge,1647,tn,0
1219,txn_1220,Arya Bailur,716,ghk,0
1220,txn_1221,swapnil ambd,2743,tn,0
1221,txn_1222,russell saho,3946,chm,0
1222,txn_1223,shreyas mukadam,4581,tn,0
1223,txn_1224,Anika agrawal,1726,chm,0
1224,txn_1225,Aarya makhija,46,ghk,0
1225,txn_1226,gayatri ghuge,3723,tn,0
1226,txn_1227,Arya Bailur,621,chm,0
1227,txn_1228,tanay malvankar,1998,ghk,0
1228,txn_1229,swapnil ambd,3819,tn,0
